,Date,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Year,Month,day,hour,DayOfWeek,WeekOfYear,Week_Weekend,BusinessHours,Season
42997,25-02-23 13:00,18933.267,23680.471,27065.975,1285.259,764,17109,922,0,0,601,0,0,4747.204,0,0,-2,-1.733,0,-459,936.729,1923.789,493.697,31.289,3385.504,3442.57,2287.09,500,50.58,6280.24,46686,5627,15777.671,1682,17459,671,0,75.4,38.1,2023,2,25,13,5,8,0,1,1
42998,25-02-23 14:00,18913.267,23395.732,26809.471,1218.898,760,17127,922,0,0,605,0,0,4482.465,0,0,-2,-1.733,0,-497,1065.118,1830.589,486.519,31.513,3413.739,3442.57,2287.09,500,50.58,6280.24,46686,5627,15618.212,1719.267,17337,479,0,75.8,38.9,2023,2,25,14,5,8,0,1,1
42999,25-02-23 15:00,18772.4,23222.864,26799.216,1315.846,746,17142,922,0,0,600,0,0,4450.463,0,0,-2,-1.6,0,-634,1315.107,1736.69,494.168,30.387,3576.352,3442.57,2287.09,500,50.58,6280.24,46686,5627,15519.725,1734,17253,725,0,76.6,39.7,2023,2,25,15,5,8,0,1,1
43000,25-02-23 16:00,19113.267,23611.996,27156.942,1354.482,750,17268,922,0,0,602,0,0,4498.728,0,0,-2,-1.733,0,-425,1555.372,1468.21,489.768,31.596,3544.946,3442.57,2287.09,500,50.58,6280.24,46686,5627,15472.92,1773.383,17246,303,0,77.8,40.9,2023,2,25,16,5,8,0,1,1
43001,25-02-23 17:00,19406.267,24145.388,27327.254,1352.53,738,17062,922,0,0,602,203,0,4739.121,0,0,-2,-1.733,0,-117,1723.722,947.462,482.686,27.996,3181.866,3442.57,2287.09,500,50.58,6280.24,46686,5627,15766.288,1841,17607,288,0,78.6,42,2023,2,25,17,5,8,0,2,1
43002,25-02-23 18:00,20154.267,25111.051,27877.592,1351.975,740,17217,922,0,0,605,713,0,4956.784,0,0,-2,-1.733,0,-39,2051.39,249.035,437.845,28.271,2766.541,3442.57,2287.09,500,50.58,6280.24,46686,5627,15582.711,1841,17423,711,0,78.6,42,2023,2,25,18,5,8,0,2,1
43003,25-02-23 19:00,20609.4,26137.693,28715.123,1431.379,729,17332,922,0,0,603,1043,0,5528.293,0,0,-2,-1.6,0,-16,2146.475,10.737,390.116,30.102,2577.43,3442.57,2287.09,500,50.58,6280.24,46686,5627,15441.477,1813,17254,477,0,78.6,42,2023,2,25,19,5,8,0,2,1
43004,25-02-23 20:00,20042.267,25086.736,27591.223,1358.726,726,17275,922,0,0,601,548,0,5044.469,0,0,-2,-1.733,0,-26,2091.36,0.41,381.625,31.092,2504.487,3442.57,2287.09,500,50.58,6280.24,46686,5627,15367.77,1746.333,17114,104,0,78.6,42,2023,2,25,20,5,8,0,2,1
43005,25-02-23 21:00,18740.267,23271.2,25707.416,1289.228,694,17303,922,0,0,601,0,0,4530.933,0,0,-2,-1.733,0,-776,2041.485,0,365.084,29.647,2436.216,3442.57,2287.09,500,50.58,6280.24,46686,5692.8,15317.409,1835.85,17153,259,0,78.2,42,2023,2,25,21,5,8,0,0,1
43006,25-02-23 22:00,18356.267,22348.904,24411.338,1187.271,680,17219,922,0,0,603,0,0,3992.637,0,0,-2,-1.733,0,-1064,1925.687,0,108.352,28.395,2062.434,3442.57,2287.09,500,50.58,6280.24,46686,5768,15426.57,1839,17265,57,0,79,42,2023,2,25,22,5,8,0,0,1
43007,25-02-23 23:00,17780.4,21302.483,23295.649,1245.869,683,16920,922,0,0,605,0,0,3522.082,0,0,-2,-1.6,0,-1346,1904.281,0,58.777,30.108,1993.166,3442.57,2287.09,500,50.58,6280.24,46686,5768,15700.234,1821.6,17521,834,0,81,42.5,2023,2,25,23,5,8,0,0,1
43008,26-02-23 0:00,17394.267,20491.736,22395.605,1216.203,684,17024,922,0,0,604,0,0,3097.469,0,0,-2,-1.733,0,-1836,1837.69,0,34.925,31.254,1903.869,3442.57,2287.09,500,50.58,6280.24,46686,5768,15773.915,1846.333,17620,248,0,83.4,43.7,2023,2,26,0,6,8,0,0,1
43009,26-02-23 1:00,16928.267,20053.666,21876.244,1223.993,684,16977,921,0,0,604,0,0,3125.399,0,0,-2,-1.733,0,-2254,1756.782,0,34.862,30.934,1822.578,3442.57,2287.09,500,50.58,6280.24,46686,5768,15754.354,1921,17675,354,0,85,44.8,2023,2,26,1,6,8,0,0,1
43010,26-02-23 2:00,16687.267,19894.052,21596.859,1125.845,683,16712,922,0,0,604,0,0,3206.784,0,0,-2,-1.733,0,-2230,1645.735,0,34.972,22.1,1702.807,3442.57,2287.09,500,50.58,6280.24,46686,5438,16147.796,1921,18068,796,0,87.4,45.6,2023,2,26,2,6,8,0,0,1
43011,26-02-23 3:00,16645.267,19905.706,21504.79,1106.063,681,16689,922,0,0,603,0,0,3260.439,0,0,-2,-1.733,0,-2246,1559.412,0,34.828,4.844,1599.084,3442.57,2287.09,500,50.58,6280.24,46686,5309.3,16231.749,1864.533,18096,282,0,89.7,46,2023,2,26,3,6,8,0,0,1
43012,26-02-23 4:00,17205.4,20272.752,21879.633,1191.982,684,16592,922,0,0,599,0,0,3067.351,0,0,-2,-1.6,0,-1588,1555.59,0,35.279,16.012,1606.881,3442.57,2287.09,500,50.58,6280.24,46686,5267,16166.641,1844,18010,641,0,91.5,47.2,2023,2,26,4,6,8,0,0,1
43013,26-02-23 5:00,17916.267,20475.019,22085.414,1215.202,688,16839,922,0,0,523,0,0,2558.752,0,0,-2,-1.733,0,-1052,1493.218,0.021,96.396,20.76,1610.395,3442.57,2287.09,500,50.58,6280.24,46686,5267,15879.653,1844,17723,653,0,93.6,47.6,2023,2,26,5,6,8,0,0,1
43014,26-02-23 6:00,19340.267,21668.598,23320.28,1161.165,715,17269,922,0,0,551,94,0,2328.331,0,0,-2,-1.733,0,-207,1446.708,66.87,115.072,23.032,1651.682,3442.57,2287.09,500,50.58,6280.24,46686,5267,15745.841,1844,17589,841,0,95.4,48.8,2023,2,26,6,6,8,0,0,1
43015,26-02-23 7:00,20071.4,23074.777,25334.378,1233.879,734,17745,922,0,0,601,286,0,3003.376,0,0,-2,-1.6,0,-213,1330.941,701.395,202.933,24.332,2259.601,3442.57,2287.09,500,50.58,6280.24,46686,5267,15513.475,1843.167,17356,642,0,95.1,49.6,2023,2,26,7,6,8,0,0,1
43016,26-02-23 8:00,19883.4,23587.267,26627.02,1272.113,758,17368,922,0,0,600,455,0,3703.867,0,0,-2,-1.6,0,-216,1225.429,1401.69,385.518,27.116,3039.753,3442.57,2287.09,500,50.58,6280.24,46686,4937,15506.941,1834,17340,941,0,94.5,50.8,2023,2,26,8,6,8,0,1,1
43017,26-02-23 9:00,20142.267,23559.51,26869.809,1203.373,764,17403,922,0,0,603,671,0,3417.243,0,0,-2,-1.733,0,-217,1086.1,1696.837,499.834,27.528,3310.299,3442.57,2287.09,500,50.58,6280.24,46686,4907,15609.656,1834,17443,656,0,93.9,51.2,2023,2,26,9,6,8,0,1,1
43018,26-02-23 10:00,20505.4,23636.078,26965.466,1220.26,755,17358,922,0,0,605,1083,0,3130.678,0,0,-2,-1.6,0,-214,917.349,1880.912,502.489,28.638,3329.388,3442.57,2287.09,500,50.58,6280.24,46686,4907,15600.711,1834,17434,711,0,92.4,52,2023,2,26,10,6,8,0,1,1
43019,26-02-23 11:00,20253.267,23540.775,26768.71,1238.383,740,17203,922,0,0,604,1000,0,3287.507,0,0,-2,-1.733,0,-212,762.081,1935.523,500.919,29.412,3227.935,3442.57,2287.09,500,50.58,6280.24,46686,4907,15796.62,1834,17630,62,0,91.2,53.2,2023,2,26,11,6,8,0,1,1
43020,26-02-23 12:00,20307.4,23482.291,26710.642,1255.034,739,17106,922,0,0,604,983,0,3174.891,0,0,-2,-1.6,0,-43,741.999,1956.005,498.647,31.7,3228.351,3442.57,2287.09,500,50.58,6280.24,46686,4907,15914.837,1834,17748,837,0,90,53.6,2023,2,26,12,6,8,0,1,1
43021,26-02-23 13:00,19866.267,23130.567,26387.41,1226.105,727,17071,922,0,0,602,569,0,3264.3,0,0,-2,-1.733,0,-21,843.13,1895.785,486.988,30.94,3256.843,3442.57,2287.09,500,50.58,6280.24,46686,4907,15855.5,1834,17689,5,0,89,54.4,2023,2,26,13,6,8,0,1,1
43022,26-02-23 14:00,19765.267,22714.354,26077.022,1178.593,729,17167,922,0,0,604,369,0,2949.087,0,0,-2,-1.733,0,-22,1046.572,1791.057,494.958,30.081,3362.668,3442.57,2287.09,500,50.58,6280.24,46686,4907,15722.8,1834,17556,8,0,88.6,54.4,2023,2,26,14,6,8,0,1,1
43023,26-02-23 15:00,19982.4,22842.578,26252.593,1241.178,748,17338,922,0,0,603,398,0,2860.178,0,0,-2,-1.6,0,-23,1288.608,1610.311,480.182,30.914,3410.015,3442.57,2287.09,500,50.58,6280.24,46686,4907,15693.714,1834,17527,714,0,88.6,54.4,2023,2,26,15,6,8,0,1,1
43024,26-02-23 16:00,20247.267,23164.318,26680.374,1394.259,771,18191,922,0,0,597,12,0,2917.051,0,0,-2,-1.733,0,-242,1598.401,1420.504,466.739,30.412,3516.056,3442.57,2287.09,500,50.58,6280.24,46686,4907,15687.24,1471.567,17158,807,0,88.6,54.4,2023,2,26,16,6,8,0,1,1
43025,26-02-23 17:00,20417.4,23693.175,26932.289,1228.518,757,18400,922,0,0,602,0,0,3275.774,0,0,-2,-1.6,0,-260,1798.897,938.7,471.655,29.862,3239.114,3442.57,2287.09,500,50.58,6280.24,46686,4907,15558.724,1330,16888,724,0,88.6,55.2,2023,2,26,17,6,8,0,2,1
43026,26-02-23 18:00,21487.267,24956.965,27685.244,1288.462,731,18560,923,0,0,604,693,0,3440.032,29.667,0,-2,-1.733,0,-20,2021.245,240.927,434.952,31.155,2728.279,3442.57,2287.09,500,50.58,6280.24,46686,4907,15533.846,1330,16863,846,0,88.6,55.2,2023,2,26,18,6,8,0,2,1
43027,26-02-23 19:00,21754.267,25937.294,28598.998,1358.076,722,18491,923,0,0,604,1035,0,4094.027,89,0,-2,-1.733,0,-17,2240.408,10.606,383.188,27.502,2661.704,3442.57,2287.09,500,50.58,6280.24,46686,4907,15566.286,1330,16896,286,0,87.8,54.4,2023,2,26,19,6,8,0,2,1
43028,26-02-23 20:00,20926.4,24929.72,27489.224,1227.886,712,18147,923,0,0,602,572,0,3943.986,59.333,0,-2,-1.6,0,-26,2156.078,0.41,375.063,27.953,2559.504,3442.57,2287.09,500,50.58,6280.24,46686,4907,15866.037,1180.583,17046,62,0,85.8,53.6,2023,2,26,20,6,8,0,2,1
43029,26-02-23 21:00,19522.267,23064.189,25394.936,1140.489,704,17740,922,0,0,602,9,0,3541.922,0,0,-2,-1.733,0,-451,1938.555,0,361.335,30.857,2330.747,3442.57,2287.09,500,50.58,6280.24,46686,4907,16241.942,1167,17408,942,0,85.8,53.2,2023,2,26,21,6,8,0,0,1
43030,26-02-23 22:00,18771.267,21873.926,23771.585,1074.692,713,17283,922,0,0,602,0,0,3102.659,0,0,-2,-1.733,0,-745,1765.07,0,102.225,30.364,1897.659,3442.57,2287.09,500,50.58,6280.24,46686,5069.017,16730.1,1160.25,17890,35,0,86.2,53.6,2023,2,26,22,6,8,0,0,1
43031,26-02-23 23:00,18121.4,20969.436,22778.858,1099.498,698,16935,922,0,0,604,0,0,2848.035,0,0,-2,-1.6,0,-1034,1727.836,0,52.664,28.922,1809.422,3442.57,2287.09,500,50.58,6280.24,46686,5050,17238.576,1152,18390,576,0,86.6,55.2,2023,2,26,23,6,8,0,0,1
43032,27-02-23 0:00,17722.267,20366.619,22041.451,1082.559,701,17003,922,0,0,604,0,0,2644.352,0,0,-2,-1.733,0,-1504,1609.315,0,35.383,30.134,1674.832,3442.57,2287.09,500,50.58,6280.24,46686,5050,17336.578,1152,18488,578,0,88.2,55.5,2023,2,27,0,0,9,1,0,1
43033,27-02-23 1:00,17355.267,20109.145,21705.144,1063.08,690,17117,923,0,0,604,0,0,2753.877,0,0,-2,-1.733,0,-1975,1531.443,0,35.38,29.176,1595.999,3442.57,2287.09,500,50.58,6280.24,46686,5050,17279.494,1152,18431,494,0,89.4,56.7,2023,2,27,1,0,9,1,0,1
43034,27-02-23 2:00,17682.267,20214.218,21723.259,1044.766,686,17242,923,0,0,605,0,0,2531.951,0,0,-2,-1.733,0,-1770,1444.906,0,35.32,28.815,1509.041,3442.57,2287.09,500,50.58,6280.24,46686,5009.7,17249.815,1152,18401,815,0,90.8,57.5,2023,2,27,2,0,9,1,0,1
43035,27-02-23 3:00,17992.4,20488.732,21877.783,1060.371,690,17373,923,0,0,605,0,0,2496.331,0,0,-2,-1.6,0,-1595,1324.999,0,35.352,28.7,1389.051,3442.57,2287.09,500,50.58,6280.24,46686,4864,17170.415,1120.533,18290,948,0,92.4,57.5,2023,2,27,3,0,9,1,0,1
43036,27-02-23 4:00,19120.267,21817.55,23171.942,1172.44,696,17739,923,0,0,605,0,0,2697.283,0,0,-2,-1.733,0,-839,1289.387,0,35.33,29.675,1354.392,3442.57,2287.09,500,50.58,6280.24,46686,4668.667,17022.956,1034,18056,956,0,93.9,57.5,2023,2,27,4,0,9,1,0,1
43037,27-02-23 5:00,21521.733,24703.011,26048.919,1311.848,697,18121,923,0,367,607,822,0,3181.277,0,0,-2,-0.267,0,-13,1281.628,0.008,35.162,29.11,1345.908,3442.57,2287.09,500,50.58,6280.24,46686,4571,16721.074,1034,17755,74,0,94.5,57.5,2023,2,27,5,0,9,1,0,1
43038,27-02-23 6:00,23024,26177.127,27522.221,1252.919,717,18235,923,0,786,604,1768,0,3153.127,0,0,-2,0,0,-7,1226.617,53.753,34.731,29.993,1345.094,3442.57,2287.09,500,50.58,6280.24,46686,4571,16404.756,1034,17438,756,0,93.9,56.7,2023,2,27,6,0,9,1,0,1
43039,27-02-23 7:00,22266,25394.974,27231.702,1240.08,716,18215,923,0,902,604,931,0,3128.974,0,0,-2,0,0,-23,1068.386,644.436,94.146,29.76,1836.728,3442.57,2287.09,500,50.58,6280.24,46686,4571,16460.26,1034,17494,26,0,91.8,55.5,2023,2,27,7,0,9,1,0,1
43040,27-02-23 8:00,22060,25697.384,28227.621,1334.551,720,18259,923,0,723,605,856,0,3637.384,0,0,-2,0,0,-24,844.6,1321.386,335.504,28.747,2530.237,3442.57,2287.09,500,50.58,6280.24,46686,4509.4,16479.586,1034,17513,586,0,90.6,55.5,2023,2,27,8,0,9,1,1,1
43041,27-02-23 9:00,21612.733,25411.847,28325.248,1387.486,716,18419,923,0,286,604,684,0,3799.114,0,0,-2,-0.267,0,-17,757.51,1653.512,472.739,29.64,2913.401,3442.57,2287.09,500,50.58,6280.24,46686,4263,16530.402,1034,17564,402,0,89.7,55.2,2023,2,27,9,0,9,1,1,1
43042,27-02-23 10:00,21572.4,25354.647,28378.681,1273.412,710,18314,923,0,0,606,1038,0,3782.247,0,0,-2,-1.6,0,-15,750.215,1798.78,445.847,29.192,3024.034,3442.57,2287.09,500,50.58,6280.24,46686,4263,16663.16,1038.667,17701,826,0,89,53.6,2023,2,27,10,0,9,1,1,1
43043,27-02-23 11:00,21276.267,25139.421,28228.896,1247.592,714,18086,923,0,0,604,969,0,3863.154,0,0,-2,-1.733,0,-16,733.047,1893.137,433.449,29.842,3089.475,3442.57,2287.09,500,50.58,6280.24,46686,4263,16899.278,1044,17943,278,0,87.8,53.2,2023,2,27,11,0,9,1,1,1
43044,27-02-23 12:00,21389.267,25087.159,28117.007,1226.624,719,18109,922,0,0,604,1055,0,3697.892,0,0,-2,-1.733,0,-16,656.686,1901.164,440.281,31.717,3029.848,3442.57,2287.09,500,50.58,6280.24,46686,4048.1,17158.7,1044,18202,7,0,85.8,52,2023,2,27,12,0,9,1,1,1
43045,27-02-23 13:00,21520.4,25229.505,28079.393,1218.407,703,18063,922,0,0,604,1242,0,3709.105,0,0,-2,-1.6,0,-10,572.984,1790.171,455.029,31.704,2849.888,3442.57,2287.09,500,50.58,6280.24,46686,3956,17254.964,1044,18298,964,0,84.2,50.8,2023,2,27,13,0,9,1,1,1
43046,27-02-23 14:00,22237.934,25830.325,28304.209,1229.04,725,18161,922,0,44,606,1788,0,3592.392,0,0,-2,-1.066,0,-5,633.491,1417.35,390.446,32.597,2473.884,3442.57,2287.09,500,50.58,6280.24,46686,3956,17148.386,1044,18192,386,0,83,49.6,2023,2,27,14,0,9,1,1,1
43047,27-02-23 15:00,22701.948,26259.87,28843.226,1264.768,726,17924,923,0,549,605,1907,0,3557.922,0,76.948,-2,0,0,-7,899.803,1301.889,349.172,32.492,2583.356,3442.57,2287.09,500,50.58,6280.24,46686,3956,17460.806,1013.333,18474,14,0,80.6,49.6,2023,2,27,15,0,9,1,1,1
43048,27-02-23 16:00,22140,26735.777,29403.362,1321.429,732,17795,923,0,870,602,953,0,4595.777,0,293,-2,0,0,-26,1261.49,1039.956,335.608,30.531,2667.585,3442.57,2287.09,500,50.58,6280.24,46686,3956,17706.604,964,18670,604,0,78.6,47.6,2023,2,27,16,0,9,1,1,1
43049,27-02-23 17:00,21914.147,26755.804,29669.925,1291.374,735,18015,923,0,862,604,499,0,4841.657,0,305.147,-2,0,0,-27,1801.02,689.5,393.102,30.499,2914.121,3442.57,2287.09,500,50.58,6280.24,46686,3956,17496.024,964,18460,24,0,77.4,47.6,2023,2,27,17,0,9,1,2,1
43050,27-02-23 18:00,22425.653,27699.388,30222.107,1321.335,716,18260,923,0,901,604,734,0,4892.735,381,306.653,-2,0,0,-17,1919.447,181.199,392.451,29.622,2522.719,3442.57,2287.09,500,50.58,6280.24,46686,3956,17330.204,964,18294,204,0,76.6,47.6,2023,2,27,18,0,9,1,2,1
43051,27-02-23 19:00,22889.689,28210.464,30538.218,1324.613,721,18302,923,0,869,604,1176,0,4939.775,381,307.689,-2,0,0,-11,1920.644,10.443,365.924,30.743,2327.754,3442.57,2287.09,500,50.58,6280.24,46686,3956,17143.493,964,18107,493,0,75.8,46.8,2023,2,27,19,0,9,1,2,1
43052,27-02-23 20:00,22069.835,27032.028,29347.787,1245.781,738,18113,923,0,888,605,537,0,4962.193,0,313.835,-2,0,0,-46,1925.653,0.412,360.617,29.077,2315.759,3442.57,2287.09,500,50.58,6280.24,46686,3956,17330.886,904.7,18235,586,0,74.6,46,2023,2,27,20,0,9,1,2,1
43053,27-02-23 21:00,20325.581,24742.746,26900.877,1188.714,732,18145,923,0,859,601,0,0,4417.165,0,273.581,-2,0,0,-1206,1779.46,0,348.339,30.332,2158.131,3442.57,2287.09,500,50.58,6280.24,46686,3956,17760.053,371,18131,53,0,74.2,46,2023,2,27,21,0,9,1,0,1
43054,27-02-23 22:00,19851.591,23237.126,25099.056,1166.676,700,18263,923,0,917,605,0,0,3385.535,0,2.591,-2,0,0,-1557,1751.729,0,80.018,30.183,1861.93,3442.57,2287.09,500,50.58,6280.24,46686,3956,17618.466,371,17989,466,0,75.4,46.8,2023,2,27,22,0,9,1,0,1
43055,27-02-23 23:00,19061,22222.44,23817.509,1135.624,682,18329,923,0,873,604,0,0,3161.44,0,0,-2,0,0,-2348,1532.286,0,31.349,31.434,1595.069,3442.57,2287.09,500,50.58,6280.24,46686,3977.8,17641.894,371,18012,894,0,77,47.6,2023,2,27,23,0,9,1,0,1
43056,28-02-23 0:00,18732.733,21704.23,23092.552,1162.633,687,18254,923,0,534,605,0,0,2971.497,0,0,-2,-0.267,0,-2268,1325.734,0,31.124,31.464,1388.322,3442.57,2287.09,500,50.58,6280.24,46686,4174,17272.657,376,17648,657,0,79,47.6,2023,2,28,0,1,9,1,0,1
43057,28-02-23 1:00,18460.267,21486.918,22736.344,1139.703,683,18344,923,0,15,605,0,0,3026.651,0,0,-2,-1.733,0,-2106,1189.24,0,30.899,29.287,1249.426,3442.57,2287.09,500,50.58,6280.24,46686,4174,17069.741,384.5,17454,241,0,81.4,48.8,2023,2,28,1,1,9,1,0,1
43058,28-02-23 2:00,18558.4,21478.853,22608.542,1101.302,681,18575,923,0,0,605,0,0,2920.453,0,0,-2,-1.6,0,-2222,1071.923,0,30.69,27.076,1129.689,3442.57,2287.09,500,50.58,6280.24,46686,4174,17014.796,391,17405,796,0,83.4,50,2023,2,28,2,1,9,1,0,1
43059,28-02-23 3:00,18672.267,21704.776,22786.746,1140.647,687,18522,923,0,0,605,0,0,3032.509,0,0,-2,-1.733,0,-2061,1023.642,0,30.603,27.725,1081.97,3442.57,2287.09,500,50.58,6280.24,46686,4174,16967.277,391,17358,277,0,85.8,50.8,2023,2,28,3,1,9,1,0,1
43060,28-02-23 4:00,19991.4,23103.216,24127.863,1264.147,700,18629,923,0,0,604,0,0,3111.816,0,0,-2,-1.6,0,-861,970.242,0,30.576,23.829,1024.647,3442.57,2287.09,500,50.58,6280.24,46686,4174,17017.11,391,17408,11,0,87.8,52,2023,2,28,4,1,9,1,0,1
43061,28-02-23 5:00,23090.505,25587.84,26452.577,1318.897,707,18683,923,0,699,602,1396,0,2497.335,0,97.505,-2,0,0,-15,809.35,0,27.847,27.54,864.737,3442.57,2287.09,500,50.58,6280.24,46686,4174,17050.299,378.25,17428,549,0,88.2,52,2023,2,28,5,1,9,1,0,1
43062,28-02-23 6:00,24298.701,26978.532,27820.46,1217.905,727,18937,923,0,978,603,1741,0,2679.831,0,400.701,-2,0,0,-9,729.653,52.96,29.526,29.789,841.928,3442.57,2287.09,500,50.58,6280.24,46686,4174,17056.325,376,17432,325,0,86.2,51.2,2023,2,28,6,1,9,1,0,1
43063,28-02-23 7:00,23371.763,25964.699,27400.131,1178.334,730,18818,923,0,919,603,954,0,2592.936,0,452.763,-2,0,0,-26,648.514,643.879,112.714,30.325,1435.432,3442.57,2287.09,500,50.58,6280.24,46686,4174,17088.9,376,17464,9,0,83.4,50.8,2023,2,28,7,1,9,1,0,1
43064,28-02-23 8:00,22762.435,25246.891,27542.081,1185.171,733,18819,923,0,782,604,780,0,2484.456,0,147.435,-2,0,0,-24,518.005,1364.912,382.093,30.18,2295.19,3442.57,2287.09,500,50.58,6280.24,46686,4174,17133.236,376,17509,236,0,82.2,50.8,2023,2,28,8,1,9,1,1,1
43065,28-02-23 9:00,22206,24793.801,27430.421,1207.398,734,18499,923,0,919,603,550,0,2587.801,0,0,-2,0,0,-20,414.322,1693.79,499.743,28.765,2636.62,3442.57,2287.09,500,50.58,6280.24,46686,4174,17292.432,426.153,17718,585,0,81.4,50.8,2023,2,28,9,1,9,1,1,1
43066,28-02-23 10:00,21945,24706.697,27363.598,1167.305,765,17954,924,0,948,608,764,0,2761.697,0,0,-2,0,0,-16,260.037,1866.672,503.124,27.068,2656.901,3442.57,2287.09,500,50.58,6280.24,46686,4174,17768.404,436.184,18204,588,0,80.6,49.6,2023,2,28,10,1,9,1,1,1
43067,28-02-23 11:00,21833.169,24680.607,27334.278,1196.631,734,17527,924,0,946,606,1107,0,2847.438,0,0.169,-2,0,0,-9,183.62,1940.478,499.631,29.942,2653.671,3442.57,2287.09,500,50.58,6280.24,46686,4174,18683.195,436.184,19119,379,0,79.8,48.8,2023,2,28,11,1,9,1,1,1
43068,28-02-23 12:00,22003.822,24628.399,27310.541,1192.891,738,17254,923,0,943,606,1356,0,2624.577,0,187.822,-2,0,0,-2,187.777,1963.475,497.548,33.342,2682.142,3442.57,2287.09,500,50.58,6280.24,46686,4174,19242.757,436.184,19678,941,0,78.6,47.6,2023,2,28,12,1,9,1,1,1
43069,28-02-23 13:00,22124.705,24630.532,27327.553,1193.937,718,17484,923,0,940,605,1020,0,2505.827,0,449.705,-2,0,0,-13,272.003,1896.15,495.395,33.473,2697.021,3442.57,2287.09,500,50.58,6280.24,46686,4174,18856.303,436.184,19292,487,0,77.4,46.8,2023,2,28,13,1,9,1,1,1
43070,28-02-23 14:00,22382.015,25053.122,27796.531,1199.636,725,17088,923,0,1083,607,1507,0,2671.107,0,454.015,-2,0,0,-3,417.389,1805.523,489.782,30.715,2743.409,3442.57,2287.09,500,50.58,6280.24,46686,3974.167,19364.608,436.184,19800,792,0,76.2,46,2023,2,28,14,1,9,1,1,1
43071,28-02-23 15:00,23127.413,25599.949,28363.419,1246.473,723,17167,923,0,1288,605,1705,0,2472.536,0,718.413,-2,0,0,0,743.503,1515.39,471.227,33.35,2763.47,3442.57,2287.09,500,50.58,6280.24,46686,3956,19436.853,438.969,19875,822,0,74.2,44.8,2023,2,28,15,1,9,1,1,1
43072,28-02-23 16:00,22219.663,25897.249,28818.594,1290.429,719,17587,923,0,1196,603,306,0,3677.586,0,908.663,-2,0,0,-21,1156.423,1262.637,472.446,29.839,2921.345,3442.57,2287.09,500,50.58,6280.24,46686,3956,18280.148,393.5,18673,648,0,73.4,44,2023,2,28,16,1,9,1,1,1
43073,28-02-23 17:00,22382.158,26384.62,29085.133,1222.329,725,18005,923,0,1212,601,24,0,4002.462,0,917.158,-2,0,0,-23,1482.758,723.864,463.996,29.895,2700.513,3442.57,2287.09,500,50.58,6280.24,46686,3956,17956.257,399,18355,257,0,73,43.7,2023,2,28,17,1,9,1,2,1
43074,28-02-23 18:00,22797.278,27191.849,29500.843,1266.741,721,18031,923,0,1345,605,277,0,4086.571,308,924.278,-2,0,0,-27,1704.283,193.89,389.734,21.087,2308.994,3442.57,2287.09,500,50.58,6280.24,46686,3956,18181.144,399,18580,144,0,72.6,43.7,2023,2,28,18,1,9,1,2,1
43075,28-02-23 19:00,23509.592,28194.485,30278.262,1284.74,768,18006,923,0,1248,604,1046,0,4376.893,308,930.592,-2,0,0,-14,1694.367,10.012,349.507,29.891,2083.777,3442.57,2287.09,500,50.58,6280.24,46686,3956,18177.172,399,18576,172,0,71,43.7,2023,2,28,19,1,9,1,2,1
43076,28-02-23 20:00,23496.946,27112.351,29008.46,1209.894,810,18084,922,0,1269,604,907,0,3615.405,0,933.946,-2,0,0,-31,1515.926,0.379,350.396,29.408,1896.109,3442.57,2287.09,500,50.58,6280.24,46686,3956,17941.055,399,18340,55,0,69,42.5,2023,2,28,20,1,9,1,2,1
43077,28-02-23 21:00,21363.018,24130.695,25966.736,1160.996,740,18138,922,0,1256,599,0,0,2767.677,0,938.018,-2,0,0,-1228,1496.073,0,311.294,28.674,1836.041,3442.57,2287.09,500,50.58,6280.24,46686,3956,17860.858,399,18259,858,0,67.8,42,2023,2,28,21,1,9,1,0,1
43078,28-02-23 22:00,20217.99,22998.198,24616.355,1076.11,710,18238,923,0,1152,603,0,0,2780.208,0,799.99,-2,0,0,-2206,1490.943,0,97.539,29.675,1618.157,3442.57,2287.09,500,50.58,6280.24,46686,3956,17821.144,399,18220,144,0,68.2,42,2023,2,28,22,1,9,1,0,1
43079,28-02-23 23:00,19292.347,21755.058,23277.459,1070.324,712,18321,923,0,807,605,0,0,2462.711,0,235.347,-2,0,0,-2309,1425.311,0,66.192,30.898,1522.401,3442.57,2287.09,500,50.58,6280.24,46686,3956,17638.765,399,18037,765,0,69.4,42.5,2023,2,28,23,1,9,1,0,1
